region,#,Building Name,City,Height (m),Height (ft),Floors,Completion,Material,Use,timestamp
North America,1476,Oro Condominium,New York City (US),121.9,400,40,2008,concrete,residential,2019-01-18T02:39:17Z
North America,1479,777 North Michigan,Chicago (US),121.9,400,38,1964,concrete,residential,2019-01-18T02:39:17Z
North America,1479,Ocean Palms Phase I,Hollywood (US),121.9,400,38,2006,concrete,residential,2019-01-18T02:39:17Z
North America,1481,One Logan Square,Philadelphia (US),121.9,400,31,1983,concrete,hotel / office,2019-01-18T02:39:17Z
North America,1482,Tower on the Maumee,Toledo (US),121.9,400,30,1970,steel,office,2019-01-18T02:39:17Z
North America,1483,400 West 42nd Street,New York City (US),121.9,400,29,2017,concrete,residential / hotel,2019-01-18T02:39:17Z
North America,1484,399 Fremont,San Francisco (US),121.9,400,42,2016,concrete,residential,2019-01-18T02:39:17Z
North America,1484,The Palace,Miami (US),121.9,400,42,1982,concrete,residential,2019-01-18T02:39:17Z
North America,1486,420 West 42nd Street,New York City (US),121.9,400,41,2001,concrete,residential,2019-01-18T02:39:17Z
North America,1487,Imperial Plaza,Honolulu (US),121.9,400,40,1992,concrete,residential,2019-01-18T02:39:17Z
North America,1488,Anaha,Honolulu (US),121.9,400,38,2017,concrete,residential,2019-01-18T02:39:17Z
North America,1489,Grand Islander Tower,Honolulu (US),121.9,400,37,2017,concrete,hotel,2019-01-18T02:39:17Z
North America,1490,The Chatham,New York City (US),121.9,400,34,2000,concrete,residential,2019-01-18T02:39:17Z
North America,1491,2101 North Pearl Tower I,Dallas (US),121.9,400,32,2018,concrete,residential,2019-01-18T02:39:17Z
North America,1491,Bank of Montreal,Vancouver (CA),121.9,400,32,1974,concrete,office,2019-01-18T02:39:17Z
North America,1493,500 West 2nd Street,Austin (US),121.9,400,28,2017,concrete,office,2019-01-18T02:39:17Z
North America,1494,Edmonton Tower,Edmonton (CA),121.9,400,27,2016,composite,office,2019-01-18T02:39:17Z
North America,1495,320 South Boston Building,Tulsa (US),121.9,400,22,1928,steel,office,2019-01-18T02:39:17Z
North America,1496,Southwestern Telephone Building,St. Louis (US),121.7,399,26,1926,steel,office,2019-01-18T02:39:17Z
North America,1497,Arabella,Houston (US),121.6,399,33,2018,concrete,residential,2019-01-18T02:39:17Z
North America,1498,River View II,Chicago (US),121.6,399,32,2004,concrete,residential,2019-01-18T02:39:17Z
North America,1499,75 Livingston Street,New York City (US),121.6,399,32,1926,steel,residential,2019-01-18T02:39:17Z
North America,1500,The Charles,New York City (US),121.3,398,31,2015,concrete,residential,2019-01-18T02:39:17Z
North America,1501,One Congress Plaza,Austin (US),121.3,398,30,1987,concrete,office,2019-01-18T02:39:17Z
North America,1502,1N4th,New York City (US),121.3,398,41,2015,concrete,residential,2019-01-18T02:39:17Z
North America,1503,Capitol at Chelsea,New York City (US),121.3,398,37,2001,concrete,residential,2019-01-18T02:39:17Z
North America,1504,One Maritime Plaza,San Francisco (US),121.3,398,25,1967,steel,office,2019-01-18T02:39:17Z
North America,1505,James House,Chicago (US),121.3,398,43,1971,concrete,residential,2019-01-18T02:39:17Z
North America,1506,Nebraska State Capitol,Lincoln (NE) (US),121.2,398,22,1932,steel,government,2019-01-18T02:39:17Z
North America,1507,OHM,New York City (US),121.2,398,34,2009,concrete,residential,2019-01-18T02:39:17Z
North America,1508,Westin Seattle South Tower,Seattle (US),121,397,40,1969,steel,hotel,2019-01-18T02:39:17Z
North America,1509,Las Olas Grand,Fort Lauderdale (US),121,397,38,2005,concrete,residential,2019-01-18T02:39:17Z
North America,1509,Solistice,Mississauga (CA),121,397,38,2008,concrete,residential,2019-01-18T02:39:17Z
North America,1511,The Carillon Hotel & Spa North Tower,Miami Beach (US),121,397,37,2008,concrete,hotel,2019-01-18T02:39:17Z
North America,1512,777 Bay Street,Toronto (CA),121,397,30,1983,concrete,office,2019-01-18T02:39:17Z
North America,1512,One World Trade Center,Long Beach (US),121,397,30,1989,concrete,office,2019-01-18T02:39:17Z
North America,1514,Torre JV III,Puebla (MX),121,397,27,2008,concrete,office,2019-01-18T02:39:17Z
North America,1515,Tour de la Banque Royale,Montreal (CA),121,397,22,1928,steel,office,2019-01-18T02:39:17Z
North America,1516,The Madison West,Toronto (CA),121,397,36,2016,concrete,residential / retail,2019-01-18T02:39:17Z
North America,1517,Cityfront Place,Chicago (US),120.7,396,40,1991,concrete,residential,2019-01-18T02:39:17Z
North America,1517,Harbor Towers II,Boston (US),120.7,396,40,1971,concrete,residential,2019-01-18T02:39:17Z
North America,1519,Ala Moana Hotel,Honolulu (US),120.7,396,38,1970,concrete,hotel,2019-01-18T02:39:17Z
North America,1519,Ariel East,New York City (US),120.7,396,38,2007,concrete,residential,2019-01-18T02:39:17Z
North America,1521,333 North Michigan,Chicago (US),120.7,396,34,1928,steel,office,2019-01-18T02:39:17Z
North America,1522,10 Rittenhouse Square,Philadelphia (US),120.7,396,33,2009,concrete,residential,2019-01-18T02:39:17Z
North America,1523,Metcalfe Federal Building,Chicago (US),120.7,396,27,1991,concrete,government,2019-01-18T02:39:17Z
North America,1524,Bank of the West Tower,Sacramento (US),120.7,396,25,2009,steel,office,2019-01-18T02:39:17Z
North America,1525,Two Alliance Center,Atlanta (US),120.5,395,25,2009,steel/concrete,office,2019-01-18T02:39:17Z
North America,1526,House39,New York City (US),120.5,395,36,2017,concrete,residential,2019-01-18T02:39:17Z
North America,1527,The Pearson,Chicago (US),120.5,395,35,2003,concrete,residential,2019-01-18T02:39:17Z
North America,1528,Walton Colonnade,Chicago (US),120.4,395,44,1972,concrete,residential,2019-01-18T02:39:17Z
North America,1529,The Plaza on Dewitt,Chicago (US),120.4,395,43,1966,concrete,residential,2019-01-18T02:39:17Z
North America,1530,The Aldyn,New York City (US),120.4,395,38,2011,concrete,residential,2019-01-18T02:39:17Z
North America,1531,Bayside at the Embarcadero,San Diego (US),120.4,395,36,2009,concrete,residential,2019-01-18T02:39:17Z
North America,1532,The Concorde Hotel,New York City (US),120.4,395,35,1985,concrete,hotel,2019-01-18T02:39:17Z
North America,1532,The Grand Sutton,New York City (US),120.4,395,35,1990,concrete,residential,2019-01-18T02:39:17Z
North America,1532,WaterMarke Tower,Los Angeles (US),120.4,395,35,2009,concrete,residential,2019-01-18T02:39:17Z
North America,1535,155 Redpath,Toronto (CA),120.4,395,34,2017,concrete,residential,2019-01-18T02:39:17Z
North America,1536,Two Pierce Place,Itasca (US),120.4,395,26,1991,concrete,office,2019-01-18T02:39:17Z
North America,1537,Millennium Tower Residences,New York City (US),120.1,394,35,2007,concrete,residential,2019-01-18T02:39:17Z
North America,1538,Katy Station,Dallas (US),120.1,394,30,2018,concrete,residential,2019-01-18T02:39:17Z
North America,1539,1110 North Lake Shore Drive,Chicago (US),120,394,40,1970,concrete,residential,2019-01-18T02:39:17Z
North America,1540,55 & 65 Harbour Square,Toronto (CA),120,394,38,1979,concrete,residential,2019-01-18T02:39:17Z
North America,1541,Equinox West,Toronto (CA),120,394,37,2005,concrete,residential,2019-01-18T02:39:17Z
North America,1542,Brittany Apartments,New York City (US),120,394,36,1995,concrete,residential,2019-01-18T02:39:17Z
North America,1543,Panorama Santa Fe,Mexico City (MX),120,394,35,2005,concrete,residential,2019-01-18T02:39:17Z
North America,1544,Condominios Country Club,Guadalajara (MX),120,394,34,2014,concrete,residential,2019-01-18T02:39:17Z
North America,1545,Munich Re Centre,Toronto (CA),120,394,31,1973,steel,office,2019-01-18T02:39:17Z
North America,1546,One Wilshire Building,Los Angeles (US),120,394,28,1968,steel,office,2019-01-18T02:39:17Z
North America,1547,Maison Manuvie,Montreal (CA),120,394,27,2017,composite,office,2019-01-18T02:39:17Z
North America,1548,Torre Metropol,Mexico City (MX),120,394,18,2006,steel,office,2019-01-18T02:39:17Z
North America,1549,Aqua Skyline at Island Colony,Honolulu (US),119.8,393,44,1978,concrete,residential / hotel,2019-01-18T02:39:17Z
North America,1550,Sandridge Center,Oklahoma City (US),119.8,393,30,1973,concrete,office,2019-01-18T02:39:17Z
North America,1551,Avalon Fort Greene,New York City (US),119.8,393,41,2010,concrete,residential,2019-01-18T02:39:17Z
North America,1552,Avenue Hotel,Chicago (US),119.8,393,40,1973,concrete,hotel / office,2019-01-18T02:39:17Z
North America,1553,325 LEX,New York City (US),119.8,393,31,2015,concrete,residential,2019-01-18T02:39:17Z
North America,1554,One Hudson Yards,New York City (US),119.8,393,33,2017,concrete,residential,2019-01-18T02:39:17Z
North America,1555,225 West Washington Street,Chicago (US),119.8,393,28,1987,steel,office,2019-01-18T02:39:17Z
North America,1556,Walker Tower,New York City (US),119.6,392,24,2013,steel,residential,2019-01-18T02:39:17Z
North America,1557,The Kent,New York City (US),119.6,392,28,2018,concrete,residential,2019-01-18T02:39:17Z
North America,1558,Neptune South,Toronto (CA),119.5,392,38,2011,concrete,residential,2019-01-18T02:39:17Z
North America,1559,Bellagio Spa Tower,Las Vegas (US),119.5,392,33,2004,concrete,hotel,2019-01-18T02:39:17Z
North America,1560,Plaza 400 Apartments,New York City (US),119.5,392,40,1967,concrete,residential,2019-01-18T02:39:17Z
North America,1561,The Greenpoint,New York City (US),119.5,392,39,2018,concrete,residential,2019-01-18T02:39:17Z
North America,1562,Marriott Hotel City Center,Minneapolis (US),119.4,392,32,1983,steel,hotel,2019-01-18T02:39:17Z
North America,1563,Spectra,Toronto (CA),119.2,391,39,2015,concrete,residential,2019-01-18T02:39:17Z
North America,1564,East Point,Chicago (US),119.2,391,43,1967,concrete,residential,2019-01-18T02:39:17Z
North America,1565,420 5th Avenue,New York City (US),119.2,391,30,1989,steel,office,2019-01-18T02:39:17Z
North America,1565,Park Row Building,New York City (US),119.2,391,30,1899,steel,office,2019-01-18T02:39:17Z
North America,1567,11 Penn Plaza,New York City (US),119.2,391,26,1924,steel,office,2019-01-18T02:39:17Z
North America,1568,The Parklane,Houston (US),119,390,36,1983,concrete,residential,2019-01-18T02:39:17Z
North America,1569,The Pearl,Edmonton (CA),119,390,35,2015,concrete,residential,2019-01-18T02:39:17Z
North America,1570,The Metropolitan at the 9,Cleveland (US),119,390,28,2015,composite,residential / hotel,2019-01-18T02:39:17Z
North America,1571,Central City,Surrey (CA),119,390,26,2003,concrete,office / retail,2019-01-18T02:39:17Z
North America,1572,4545 Center Boulevard,New York City (US),118.9,390,40,2013,concrete,residential,2019-01-18T02:39:17Z
North America,1573,Planet Hollywood Las Vegas,Las Vegas (US),118.9,390,39,2000,steel,hotel / casino,2019-01-18T02:39:17Z
North America,1574,AT&T City Center,Birmingham (AL) (US),118.9,390,30,1972,steel,office,2019-01-18T02:39:17Z
North America,1574,Regions Center,Birmingham (AL) (US),118.9,390,30,1972,composite,office,2019-01-18T02:39:17Z
North America,1576,20 Broad Street,New York City (US),118.9,390,23,1956,steel,office,2019-01-18T02:39:17Z
North America,1577,United States Federal Courthouse,Seattle (US),118.9,390,21,2004,steel,office / government,2019-01-18T02:39:17Z
North America,1578,Cité du Commerce Électronique,Montreal (CA),118.8,390,27,2003,concrete,office,2019-01-18T02:39:17Z
North America,1579,The Milan Condominium,Toronto (CA),118.7,389,37,2014,concrete,residential,2019-01-18T02:39:17Z
North America,1580,Kaiser Center,Oakland (US),118.7,389,28,1960,steel,office,2019-01-18T02:39:17Z
North America,1581,Jameson House,Vancouver (CA),118.6,389,36,2011,concrete,residential / office,2019-01-18T02:39:17Z
North America,1582,Aria,Philadelphia (US),118.6,389,33,1929,steel,office,2019-01-18T02:39:17Z
North America,1583,Unigard Financial Center,Seattle (US),118.6,389,28,1972,composite,office,2019-01-18T02:39:17Z
North America,1584,The Chandler,Chicago (US),118.5,389,36,2008,concrete,residential,2019-01-18T02:39:17Z
North America,1585,The Lex,Chicago (US),118.3,388,35,2010,concrete,residential,2019-01-18T02:39:17Z
North America,1586,The Ritz Coal Harbour,Vancouver (CA),118.3,388,37,2008,concrete,residential,2019-01-18T02:39:17Z
North America,1587,Union Bank of California Building,San Diego (US),118.3,388,27,1969,steel,office,2019-01-18T02:39:17Z
North America,1588,The Carlyle,Chicago (US),118.3,388,40,1967,concrete,residential,2019-01-18T02:39:17Z
North America,1589,Westin Bonaventure Hotel,Los Angeles (US),118.3,388,35,1976,composite,hotel,2019-01-18T02:39:17Z
North America,1590,Alfred E. Smith State Office Building,Albany (US),118.3,388,34,1930,steel,office,2019-01-18T02:39:17Z
North America,1591,DoubleTree by Hilton Grand Hotel Biscayne Bay,Miami (US),118.3,388,42,1978,concrete,residential / hotel,2019-01-18T02:39:17Z
North America,1592,Alter,Toronto (CA),118.3,388,33,2018,concrete,residential / office / retail,2019-01-18T02:39:17Z
North America,1593,Loews Midtown,Atlanta (US),118.2,388,39,2010,concrete,residential / hotel,2019-01-18T02:39:17Z
North America,1594,7Seventy7,Milwaukee (US),118,387,34,2018,concrete,residential,2019-01-18T02:39:17Z
North America,1595,Ultra at Heron`s Hill,Toronto (CA),118,387,39,2013,concrete,residential,2019-01-18T02:39:17Z
North America,1596,Waterclub East Tower,Toronto (CA),118,387,37,2003,concrete,residential,2019-01-18T02:39:17Z
North America,1596,Waterclub South Tower,Toronto (CA),118,387,37,2003,concrete,residential,2019-01-18T02:39:17Z
North America,1598,Backstage On The Esplanade,Toronto (CA),118,387,36,2016,concrete,residential,2019-01-18T02:39:17Z
North America,1598,Embassy Suites Hotel Niagara Falls - Fallsview,Niagara Falls (CA),118,387,36,2003,concrete,hotel,2019-01-18T02:39:17Z
North America,1598,The Park Residences,Mississauga (CA),118,387,36,2014,concrete,residential,2019-01-18T02:39:17Z
North America,1598,The Residences,Mississauga (CA),118,387,36,2013,concrete,residential,2019-01-18T02:39:17Z
North America,1602,33 Harbour Square,Toronto (CA),118,387,33,1978,concrete,residential,2019-01-18T02:39:17Z
North America,1602,Chelsea Tower,New York City (US),118,387,33,2003,concrete,residential,2019-01-18T02:39:17Z
North America,1604,The Pinnacle,Toronto (CA),118,387,32,2001,concrete,residential / retail,2019-01-18T02:39:17Z
North America,1605,1132 Bishop Street,Honolulu (US),118,387,31,1991,steel,office,2019-01-18T02:39:17Z
North America,1606,The Aurora,New York City (US),118,387,30,2003,concrete,residential,2019-01-18T02:39:17Z
North America,1607,Third + Shoal,Austin (US),118,387,28,2018,concrete,office,2019-01-18T02:39:17Z
North America,1608,John F. Kennedy Federal Building,Boston (US),118,387,26,1967,steel,government,2019-01-18T02:39:17Z
North America,1609,The Superior Court of California - San Diego,San Diego (US),118,387,22,2017,steel,government,2019-01-18T02:39:17Z
North America,1610,New York Marriott East Side,New York City (US),118,387,34,1924,steel,hotel,2019-01-18T02:39:17Z
North America,1611,111 Main,Salt Lake City (US),118,387,25,2016,composite,office,2019-01-18T02:39:17Z
North America,1611,1412 Broadway,New York City (US),118,387,25,1927,steel,office,2019-01-18T02:39:17Z
North America,1613,The Fairbanks at Cityfront Plaza,Chicago (US),117.9,387,31,2008,composite,residential,2019-01-18T02:39:17Z
North America,1614,1812 North Moore Street,Arlington (US),117.8,387,30,2014,concrete,office,2019-01-18T02:39:17Z
North America,1615,The Peter Gilgan Centre for Research and Learning,Toronto (CA),117.7,386,22,2013,concrete,education,2019-01-18T02:39:17Z
North America,1616,Civil Courts Building,St. Louis (US),117.7,386,13,1929,steel,government,2019-01-18T02:39:17Z
North America,1617,Hyatt Regency Waikiki Diamond Head Tower,Honolulu (US),117.7,386,39,1976,concrete,hotel,2019-01-18T02:39:17Z
North America,1617,Hyatt Regency Waikiki Ewa Tower,Honolulu (US),117.7,386,39,1976,concrete,hotel,2019-01-18T02:39:17Z
North America,1619,Tower 12,Seattle (US),117.7,386,35,2017,concrete,residential,2019-01-18T02:39:17Z
North America,1620,The Centria,New York City (US),117.7,386,34,2006,concrete,residential,2019-01-18T02:39:17Z
North America,1621,LaSalle Plaza,Minneapolis (US),117.6,386,28,1991,concrete,office,2019-01-18T02:39:17Z
North America,1622,Le Centre Sheraton,Montreal (CA),117.6,386,38,1982,concrete,hotel,2019-01-18T02:39:17Z
North America,1623,JW Marriott Nashville,Nashville (US),117.6,386,35,2018,concrete,hotel,2019-01-18T02:39:17Z
North America,1624,Centennial Place II,Calgary (CA),117.6,386,23,2010,concrete,office,2019-01-18T02:39:17Z
North America,1625,Expo 2,Vaughan (CA),117.5,386,37,2016,concrete,residential,2019-01-18T02:39:17Z
North America,1626,Number One York Quay South,Toronto (CA),117.5,385,40,1991,concrete,residential,2019-01-18T02:39:17Z
North America,1627,The Setai Hotel and Residences,Miami Beach (US),117.5,385,38,2004,concrete,hotel / residential,2019-01-18T02:39:17Z
North America,1628,Expo 1,Vaughan (CA),117.5,385,37,2015,concrete,residential,2019-01-18T02:39:17Z
North America,1629,Bosque Real Tower A,Huixquilucan (MX),117.5,385,36,2013,concrete,residential,2019-01-18T02:39:17Z
North America,1630,PwC Tower,Toronto (CA),117.5,385,26,2011,concrete,office,2019-01-18T02:39:17Z
North America,1631,Northwestern Medicine 259 East Erie,Chicago (US),117.5,385,26,2014,steel/concrete,hospital,2019-01-18T02:39:17Z
